id,aisle_id,section_num,is_inventory,svg_x,svg_y,svg_width,svg_height,sort_order,created_at,updated_at
651,17,60,t,4167.4834,3229.583,79.01347,21.199959,0,2026-06-02 20:31:27.030606,2026-06-02 20:33:59.116
652,17,39,t,3293.319,3229.86,87.808044,21.074963,0,2026-06-02 20:35:38.319084,2026-06-02 20:37:48.671
653,17,43,t,3474.955,3229.859,87.49849,21.273764,0,2026-06-02 20:35:38.319294,2026-06-02 20:38:07.46
654,17,45,t,3565.5403,3229.9014,87.951614,21.084372,0,2026-06-02 20:35:38.319647,2026-06-02 20:38:21.29
655,17,41,t,3384.3416,3229.9014,87.48544,21.253649,0,2026-06-02 20:35:38.321781,2026-06-02 20:37:59.662
656,17,37,t,3202.5935,3229.9604,87.79897,20.925373,0,2026-06-02 20:35:38.327963,2026-06-02 20:37:34.073
657,17,29,t,2776.9968,3230.4114,106.011086,21.040186,0,2026-06-02 20:41:38.708355,2026-06-02 20:44:03.974
658,17,23,t,2450.1968,3230.3333,106.1,21.300058,0,2026-06-02 20:41:38.741195,2026-06-02 20:44:26.399
659,17,25,t,2559.2969,3230.1865,106,21.300135,0,2026-06-02 20:41:38.829683,2026-06-02 20:44:21.238
660,17,31,t,2886.0024,3230.3113,104.33298,21.075335,0,2026-06-02 20:41:38.835242,2026-06-02 20:43:59.201
661,17,19,t,2233.659,3230.1714,104.35228,21.300058,0,2026-06-02 20:41:38.837703,2026-06-02 20:44:37.557
662,17,21,t,2340.9785,3230.3113,106.355484,21.033686,0,2026-06-02 20:41:38.838269,2026-06-02 20:44:32.528
663,17,27,t,2668.1968,3230.2334,106,21.300058,0,2026-06-02 20:41:38.840034,2026-06-02 20:44:12.974
664,17,11,t,1895.1082,3229.8113,81.9137,21.300058,0,2026-06-02 20:44:52.28453,2026-06-02 20:46:49.238
665,17,5,t,1640.0565,3229.884,82.268814,21.21319,0,2026-06-02 20:44:52.284617,2026-06-02 20:46:36.876
666,17,7,t,1725.1565,3229.737,81.90001,21.299944,0,2026-06-02 20:44:52.284684,2026-06-02 20:46:33.024
667,17,15,t,2065.1252,3229.7112,81.20011,21.300058,0,2026-06-02 20:44:52.286959,2026-06-02 20:46:57.954
668,17,1,t,1470.2487,3229.6577,82.2,21.100065,0,2026-06-02 20:44:52.291011,2026-06-02 20:46:18.819
669,17,3,t,1555.4218,3229.5874,81.80665,21.157053,0,2026-06-02 20:44:52.292888,2026-06-02 20:46:23.419
670,17,13,t,1979.8566,3229.7566,82.36549,21.180344,0,2026-06-02 20:44:52.321622,2026-06-02 20:46:53.125
671,17,9,t,1809.9565,3229.8113,82.151794,21.300058,0,2026-06-02 20:44:52.323606,2026-06-02 20:46:43.114
672,18,2,t,4331.797,3259.944,78.56091,21.137344,0,2026-06-02 20:47:34.958202,2026-06-02 20:55:26.833
673,18,28,t,3202.6936,3259.6858,87.79897,20.925373,0,2026-06-02 20:47:34.959923,2026-06-02 20:56:47.519
674,18,16,t,3757.647,3259.8115,79.14987,21.294815,0,2026-06-02 20:47:34.962,2026-06-02 20:56:18.993
675,18,26,t,3293.419,3259.735,87.808044,21.074963,0,2026-06-02 20:47:34.961914,2026-06-02 20:56:42.838
676,18,14,t,3839.6514,3259.744,78.877235,21.261044,0,2026-06-02 20:47:34.962579,2026-06-02 20:56:00.968
677,18,8,t,4085.497,3259.9944,79.101425,21.011726,0,2026-06-02 20:47:34.962782,2026-06-02 20:55:44.209
678,18,34,t,2885.914,3260.1868,104.400185,21.29441,0,2026-06-02 20:47:34.995952,2026-06-02 20:56:56.089
679,18,36,t,2777.0967,3260.2517,106.011086,21.040186,0,2026-06-02 20:47:34.997066,2026-06-02 20:57:00.973
680,18,46,t,2233.714,3260.2715,104.397095,21.10971,0,2026-06-02 20:47:34.997693,2026-06-02 20:57:33.891
681,18,38,t,2668.2969,3260.3335,106,21.300058,0,2026-06-02 20:47:34.999058,2026-06-02 20:57:07.675
682,18,22,t,3475.055,3259.9329,87.49849,21.273764,0,2026-06-02 20:47:35.00044,2026-06-02 20:56:31.918
683,18,24,t,3384.3418,3259.955,87.48544,21.056612,0,2026-06-02 20:47:35.002078,2026-06-08 23:59:23.634
684,18,64,t,1470.3488,3259.958,82.2,21.100065,0,2026-06-02 20:47:35.028711,2026-06-02 20:52:42.721
685,18,60,t,1640.1565,3259.8972,82.268814,21.21319,0,2026-06-02 20:47:35.029638,2026-06-02 20:58:29.114
686,18,56,t,1810.0565,3259.9114,82.151794,21.300058,0,2026-06-02 20:47:35.033684,2026-06-02 20:58:02.453
687,18,40,t,2559.397,3260.2866,105.817184,21.300135,0,2026-06-02 20:47:35.034478,2026-06-02 20:57:18.798
688,18,42,t,2450.2969,3260.2812,106.1,21.200012,0,2026-06-02 20:47:35.035143,2026-06-02 20:57:23.073
689,18,58,t,1725.2565,3259.937,81.90001,21.199835,0,2026-06-02 20:47:35.036908,2026-06-02 20:58:12.436
690,18,44,t,2341.0786,3260.145,106.13558,21.136211,0,2026-06-02 20:47:35.06098,2026-06-02 20:57:27.606
691,18,52,t,1979.9565,3259.937,82.36549,21.300108,0,2026-06-02 20:47:35.061571,2026-06-02 20:57:51.461
692,18,62,t,1555.5219,3260.0444,81.80665,21.157053,0,2026-06-02 20:47:35.069332,2026-06-02 20:58:35.853
693,18,4,t,4249.497,3259.9182,79.26091,21.093412,0,2026-06-02 20:47:35.072786,2026-06-02 20:55:32.045
694,18,54,t,1895.2083,3259.9114,81.9137,21.125708,0,2026-06-02 20:47:35.073689,2026-06-02 20:57:56.405
695,18,50,t,2065.225,3260.037,81.20011,21.07425,0,2026-06-02 20:47:35.074305,2026-06-02 20:57:47.269
696,18,5,t,4167.5835,3259.883,79.01347,21.199959,0,2026-06-02 20:47:35.093268,2026-06-02 20:55:38.606
697,18,10,t,4003.5376,3259.9048,79.05917,21.300394,0,2026-06-02 20:47:35.094136,2026-06-03 20:27:32.373
698,18,12,t,3921.6094,3259.9185,78.98757,21.174282,0,2026-06-02 20:47:35.103941,2026-06-02 20:55:53.809
699,18,20,t,3565.6404,3259.786,87.81097,21.084372,0,2026-06-02 20:47:35.105751,2026-06-02 20:56:28.149
700,18,49,t,2067.215,3363.612,77.4,12.099999,0,2026-06-03 20:14:24.470623,2026-06-03 20:31:42.939
701,18,55,t,1812.2151,3363.7122,78.10003,12.000001,0,2026-06-03 20:14:24.470419,2026-06-03 20:30:41.741
702,18,51,t,1982.3152,3363.612,77.99999,12.099999,0,2026-06-03 20:14:24.470762,2026-06-03 20:31:23.848
703,18,63,t,1470.2037,3357.6924,82.2,21.100065,0,2026-06-03 20:14:24.53317,2026-06-03 20:15:08.107
704,18,53,t,1897.0151,3363.7122,78.1,12,0,2026-06-03 20:14:24.533968,2026-06-03 20:31:00.471
705,18,61,t,1555.3768,3357.8357,81.80665,21.157053,0,2026-06-03 20:14:24.53867,2026-06-03 20:15:27.155
706,18,59,t,1640.0115,3357.7449,82.268814,21.21319,0,2026-06-03 20:14:24.541709,2026-06-03 20:15:43.885
707,18,57,t,1727.2151,3363.7122,77.9,11.999923,0,2026-06-03 20:14:24.54305,2026-06-03 20:30:15.692
708,18,33,t,2886.1445,3357.472,104.16955,21.29441,0,2026-06-03 20:17:20.033588,2026-06-03 20:20:05.43
709,18,35,t,2777.3447,3357.3828,105.763145,21.344833,0,2026-06-03 20:17:20.033805,2026-06-03 20:19:53.506
710,18,43,t,2341.1445,3357.572,106.3,21.136211,0,2026-06-03 20:17:20.034852,2026-06-03 20:18:49.714
711,18,45,t,2233.714,3357.3718,104.397095,21.355833,0,2026-06-03 20:17:20.035125,2026-06-03 20:18:22.789
712,18,39,t,2559.6445,3357.5774,105.80014,21.300135,0,2026-06-03 20:17:20.035478,2026-06-03 20:19:25.113
713,18,41,t,2450.2969,3357.472,106.24774,21.200012,0,2026-06-03 20:17:20.069761,2026-06-03 20:19:06.459
714,18,37,t,2668.2969,3357.6243,106,21.300058,0,2026-06-03 20:17:20.103522,2026-06-03 20:19:33.321
715,18,19,t,3565.604,3358.2407,87.81097,21.084372,0,2026-06-03 20:20:36.745115,2026-06-03 20:23:18.47
716,18,27,t,3202.7573,3358.1814,87.79897,21.158714,0,2026-06-03 20:20:36.745925,2026-06-03 20:22:50.545
717,18,25,t,3293.3828,3358.1804,87.808044,21.074963,0,2026-06-03 20:20:36.746093,2026-06-03 20:22:55.834
718,18,23,t,3384.3054,3358.282,87.48544,21.056612,0,2026-06-03 20:20:36.746286,2026-06-03 20:23:07.878
719,18,21,t,3474.9187,3358.077,87.49849,21.273764,0,2026-06-03 20:20:36.746454,2026-06-03 20:23:13.863
720,18,9,t,4003.6008,3357.912,78.85969,21.170149,0,2026-06-03 20:23:45.635515,2026-06-03 20:28:43.793
721,18,3,t,4249.3604,3357.9546,79.26091,21.093412,0,2026-06-03 20:23:45.635926,2026-06-03 20:28:20.456
722,18,11,t,3921.473,3357.836,78.98757,21.174282,0,2026-06-03 20:23:45.637486,2026-06-03 20:28:50.003
723,18,13,t,3839.515,3357.748,78.877235,21.261044,0,2026-06-03 20:23:45.640308,2026-06-03 20:28:56.164
724,18,1,t,4331.661,3357.8242,78.73988,21.187862,0,2026-06-03 20:23:45.649726,2026-06-03 20:28:06.605
725,18,7,t,4085.5237,3357.9377,79,21.063063,0,2026-06-03 20:23:45.673257,2026-06-03 20:28:36.443
726,18,15,t,3757.5107,3357.849,79.14987,21.294815,0,2026-06-03 20:23:45.673845,2026-06-03 20:29:03.354
727,18,6,t,4167.447,3357.826,79.01347,21.199959,0,2026-06-03 20:23:45.734856,2026-06-03 20:28:23.822
728,19,26,t,2234.0312,3387.429,104.35228,21.300058,0,2026-06-03 20:32:14.400623,2026-06-03 20:43:56
729,19,54,t,3921.5457,3388.12,78.98757,21.174282,0,2026-06-03 20:32:14.465519,2026-06-03 20:50:11.022
730,19,62,t,4249.4697,3388.356,79.408,21.011726,0,2026-06-03 20:32:14.471965,2026-06-03 20:50:37.876
731,19,18,t,1895.1447,3387.8528,81.9137,21.300058,0,2026-06-03 20:32:14.478032,2026-06-03 20:43:30.363
732,19,60,t,4167.5195,3388.0847,79.01347,21.199959,0,2026-06-03 20:32:14.483808,2026-06-03 20:50:29.906
733,19,24,t,2065.1616,3387.8647,81.20011,21.300058,0,2026-06-03 20:32:14.483993,2026-06-03 20:43:38.988
734,19,56,t,4003.474,3388.096,79.05917,21.106798,0,2026-06-03 20:32:14.486247,2026-06-03 20:50:15.391
735,19,48,t,3565.6887,3388.0635,87.71684,21.084372,0,2026-06-03 20:32:14.498212,2026-06-03 20:47:28.121
736,19,30,t,2450.4573,3387.703,106.1,20.939798,0,2026-06-03 20:32:14.503053,2026-06-03 20:44:07.189
737,19,32,t,2559.5574,3387.4443,106,21.300135,0,2026-06-03 20:32:14.514015,2026-06-03 20:44:10.658
738,19,38,t,2886.151,3387.568,104.33298,21.075335,0,2026-06-03 20:32:14.518287,2026-06-03 20:44:31.25
739,19,34,t,2668.0977,3387.491,106,21.300058,0,2026-06-03 20:32:14.518853,2026-06-03 20:44:17.102
740,19,46,t,3474.9915,3388.0986,87.49849,21.273764,0,2026-06-03 20:32:14.522401,2026-06-03 20:47:19.702
741,19,40,t,3202.63,3388.1873,87.79897,20.925373,0,2026-06-03 20:32:14.529397,2026-06-03 20:47:01.52
742,19,50,t,3757.5833,3388.0964,79.14987,21.330399,0,2026-06-03 20:32:14.535803,2026-06-03 20:49:10.866
743,19,58,t,4085.6333,3388.108,79.101425,21.318798,0,2026-06-03 20:32:14.550402,2026-06-03 20:50:22.11
744,19,21,t,1980.005,3388.015,82.36549,21.180344,0,2026-06-03 20:32:14.55101,2026-06-03 20:43:34.169
745,19,12,t,1725.1929,3387.8906,81.90001,21.299944,0,2026-06-03 20:32:14.554143,2026-06-03 20:43:20.385
746,19,6,t,1555.4583,3388.0461,81.80665,21.157053,0,2026-06-03 20:32:14.558354,2026-06-03 20:43:11.533
747,19,28,t,2341.1016,3387.5266,106.38094,21.033686,0,2026-06-03 20:32:14.560946,2026-06-03 20:44:01.118
748,19,64,t,4331.8335,3388.0457,78.56091,21.381098,0,2026-06-03 20:32:14.565425,2026-06-03 20:50:44.488
749,19,52,t,3839.653,3388.2456,78.7,21.261044,0,2026-06-03 20:32:14.585877,2026-06-03 20:49:19.413
750,19,44,t,3384.378,3388.1206,87.48544,21.253649,0,2026-06-03 20:32:14.587314,2026-06-03 20:47:14.475
751,19,42,t,3293.3552,3388.2366,87.808044,21.074963,0,2026-06-03 20:32:14.589148,2026-06-03 20:47:08.977
752,19,9,t,1640.317,3387.951,81.98454,21.21319,0,2026-06-03 20:32:14.592193,2026-06-03 20:43:16.218
753,19,3,t,1470.2852,3388.0596,82.2,21.100065,0,2026-06-03 20:32:14.60259,2026-06-03 20:43:07.572
754,19,15,t,1810.1049,3387.8528,82.151794,21.300058,0,2026-06-03 20:32:14.605712,2026-06-03 20:43:24.503
755,19,36,t,2777.1216,3387.6333,105.81245,21.040186,0,2026-06-03 20:32:14.628907,2026-06-03 20:44:24.219
756,19,23,t,2065.2612,3487.4324,81.20011,21.07425,0,2026-06-03 20:32:14.697532,2026-06-03 20:42:58.828
757,19,8,t,1639.9453,3487.1838,82.268814,21.21319,0,2026-06-03 20:32:14.69938,2026-06-03 20:42:29.808
758,19,2,t,1470.3853,3487.379,82.2,21.100065,0,2026-06-03 20:32:14.700698,2026-06-03 20:42:20.473
759,19,5,t,1555.5583,3487.523,81.80665,21.157053,0,2026-06-03 20:32:14.702058,2026-06-03 20:42:24.373
760,19,25,t,2233.7502,3487.843,104.397095,21.10971,0,2026-06-03 20:32:14.702872,2026-06-03 20:46:24.416
761,19,27,t,2341.115,3487.743,106.27432,21.136211,0,2026-06-03 20:32:14.703555,2026-06-03 20:46:17.182
762,19,17,t,1895.2448,3487.358,81.9137,21.125708,0,2026-06-03 20:32:14.730668,2026-06-03 20:42:49.051
763,19,11,t,1725.2928,3487.4578,81.90001,21.199835,0,2026-06-03 20:32:14.732249,2026-06-03 20:42:36.664
764,19,14,t,1810.093,3487.5327,82.151794,21.300058,0,2026-06-03 20:32:14.734293,2026-06-03 20:42:45.092
765,19,20,t,1979.9928,3487.5583,82.36549,21.300108,0,2026-06-03 20:32:14.738039,2026-06-03 20:42:52.705
766,19,35,t,2777.133,3487.754,106.011086,21.040186,0,2026-06-03 20:32:14.73865,2026-06-03 20:45:34.659
767,19,31,t,2559.6858,3487.6487,105.817184,21.300135,0,2026-06-03 20:32:14.739511,2026-06-03 20:45:48.12
768,19,43,t,3384.3782,3487.602,87.48544,21.056612,0,2026-06-03 20:32:14.764544,2026-06-03 20:48:30.019
769,19,37,t,2886.0503,3487.7434,104.400185,21.29441,0,2026-06-03 20:32:14.766371,2026-06-03 20:45:28.892
770,19,45,t,3474.9863,3487.5964,87.60341,21.273764,0,2026-06-03 20:32:14.767341,2026-06-03 20:48:35.458
771,19,57,t,4085.5334,3487.4363,79.101425,21.011726,0,2026-06-03 20:32:14.776236,2026-06-03 20:51:34.459
772,19,55,t,4003.574,3487.5232,79.05917,21.080801,0,2026-06-03 20:32:14.776752,2026-06-03 20:52:02.911
773,19,59,t,4167.6196,3487.2896,79.01347,21.199959,0,2026-06-03 20:32:14.778552,2026-06-03 20:51:22.617
774,19,53,t,3921.6458,3487.4114,78.98757,21.174282,0,2026-06-03 20:32:14.800438,2026-06-03 20:52:25.877
775,19,63,t,4331.8335,3487.3994,78.56091,21.137344,0,2026-06-03 20:32:14.80187,2026-06-03 20:50:59.434
776,19,39,t,3202.73,3487.6013,87.79897,21.112553,0,2026-06-03 20:32:14.812392,2026-06-03 20:48:10.805
777,19,49,t,3757.4592,3487.3127,79.14987,21.294815,0,2026-06-03 20:32:14.815337,2026-06-03 20:53:18.776
778,19,33,t,2668.3333,3487.7478,106,21.300058,0,2026-06-03 20:32:14.891844,2026-06-03 20:45:40.14
779,19,51,t,3839.5757,3487.323,78.877235,21.261044,0,2026-06-03 20:32:14.94684,2026-06-03 20:53:04.889
780,19,61,t,4249.533,3487.33,79.26091,21.093412,0,2026-06-03 20:32:14.948815,2026-06-03 20:51:09.889
781,19,29,t,2450.3894,3487.7434,106.1,21.200012,0,2026-06-03 20:32:14.950552,2026-06-03 20:46:07.107
782,19,47,t,3565.6768,3487.5605,87.81097,21.084372,0,2026-06-03 20:32:14.956012,2026-06-03 20:48:39.461
783,19,41,t,3293.4553,3487.6003,87.808044,21.074963,0,2026-06-03 20:32:15.033027,2026-06-03 20:48:25.139
784,20,14,t,3839.4878,3517.8691,78.7,21.261044,0,2026-06-04 19:16:44.59206,2026-06-04 19:43:43.196
785,20,3,t,4249.3677,3616.786,79.26091,21.093412,0,2026-06-04 19:16:44.607986,2026-06-04 19:21:03.638
786,20,9,t,4003.409,3616.7178,79.05917,21.329554,0,2026-06-04 19:16:44.601243,2026-06-04 19:44:49.457
787,20,4,t,4249.304,3517.7302,79.408,21.011726,0,2026-06-04 19:16:44.615754,2026-06-04 19:43:12.582
788,20,2,t,4331.668,3517.7893,78.56091,21.381098,0,2026-06-04 19:16:44.829074,2026-06-04 19:43:08.241
789,20,12,t,3921.3804,3517.6567,78.98757,21.174282,0,2026-06-04 19:16:44.837656,2026-06-04 19:43:37.598
790,20,1,t,4331.668,3616.8994,78.70613,21.137344,0,2026-06-04 19:16:44.869235,2026-06-04 19:45:05.112
791,20,6,t,4167.3545,3517.6472,79.01347,21.199959,0,2026-06-04 19:16:44.87231,2026-06-04 19:43:23.507
792,20,11,t,3921.4805,3616.586,78.98757,21.536623,0,2026-06-04 19:16:44.882544,2026-06-04 19:44:42.535
793,20,8,t,4085.4683,3517.7893,79.101425,21.318798,0,2026-06-04 19:16:44.887838,2026-06-04 19:43:28.37
794,20,16,t,3757.418,3517.7893,79.14987,21.330399,0,2026-06-04 19:16:44.89734,2026-06-04 19:43:55.335
795,20,13,t,3839.5159,3616.736,78.877235,21.261044,0,2026-06-04 19:16:44.907545,2026-06-04 19:44:15.015
796,20,10,t,4003.3088,3517.5657,79.05917,21.106798,0,2026-06-04 19:16:44.912185,2026-06-04 19:43:33.789
797,20,5,t,4167.4546,3616.852,79.01347,21.199959,0,2026-06-04 19:16:44.912956,2026-06-04 19:21:09.273
798,20,7,t,4085.3682,3616.8105,79.101425,21.011726,0,2026-06-04 19:16:44.923948,2026-06-04 19:21:14.094
799,20,15,t,3757.7031,3616.7595,78.796104,21.294815,0,2026-06-04 19:16:45.133249,2026-06-04 19:44:07.741
800,20,22,t,3384.204,3517.551,87.48544,21.253649,0,2026-06-04 19:45:21.827039,2026-06-04 19:46:40.952
801,20,18,t,3565.397,3517.6782,87.92242,21.084372,0,2026-06-04 19:45:21.825733,2026-06-04 19:46:34.626
802,20,23,t,3293.374,3616.7847,87.808044,21.074963,0,2026-06-04 19:45:21.826091,2026-06-04 19:48:19.524
803,20,21,t,3384.3428,3616.6628,87.54455,21.27084,0,2026-06-04 19:45:21.827316,2026-06-04 19:48:14.208
804,20,25,t,3202.5435,3616.718,87.79897,21.112553,0,2026-06-04 19:45:21.891169,2026-06-04 19:48:23.205
805,20,24,t,3293.299,3517.6062,87.808044,21.074963,0,2026-06-04 19:45:21.892852,2026-06-04 19:46:47.087
806,20,26,t,3202.6917,3517.643,87.79897,20.925373,0,2026-06-04 19:45:21.899411,2026-06-04 19:46:52.014
807,20,20,t,3474.9353,3517.4312,87.49849,21.273764,0,2026-06-04 19:45:21.903902,2026-06-04 19:46:37.724
808,20,17,t,3565.4902,3616.7542,87.81097,21.084372,0,2026-06-04 19:45:21.908557,2026-06-04 19:47:11.924
809,20,19,t,3474.7998,3616.5586,87.60341,21.273764,0,2026-06-04 19:45:21.909543,2026-06-04 19:48:10.394
810,20,40,t,2234.0312,3517.6897,104.35228,21.300058,0,2026-06-04 19:49:04.226833,2026-06-04 19:53:52.443
811,20,29,t,2777.133,3616.4988,106.011086,21.390991,0,2026-06-04 19:49:04.22785,2026-06-04 19:52:15.972
812,20,31,t,2668.3333,3616.7217,106,20.994766,0,2026-06-04 19:49:04.229203,2026-06-04 19:52:24.199
813,20,28,t,2886.151,3517.804,104.33298,21.075335,0,2026-06-04 19:49:04.229417,2026-06-04 19:53:08.539
814,20,27,t,2886.1624,3616.6306,104.400185,21.29441,0,2026-06-04 19:49:04.230756,2026-06-04 19:52:11.735
815,20,33,t,2559.6858,3616.7654,105.817184,21.124392,0,2026-06-04 19:49:04.232439,2026-06-04 19:52:31.835
816,20,39,t,2233.7502,3616.5454,104.397095,21.10971,0,2026-06-04 19:49:04.352432,2026-06-04 19:52:52.216
817,20,36,t,2450.4573,3517.8035,106.1,20.939798,0,2026-06-04 19:49:04.433028,2026-06-04 19:53:40.83
818,20,38,t,2341.1016,3517.721,106.38094,21.033686,0,2026-06-04 19:49:04.433755,2026-06-04 19:53:46.569
819,20,34,t,2559.3364,3517.805,106,21.015697,0,2026-06-04 19:49:04.436132,2026-06-04 19:53:27.09
820,20,32,t,2668.525,3517.6516,105.67295,21.300058,0,2026-06-04 19:49:04.436821,2026-06-04 19:53:21.127
821,20,37,t,2341.115,3616.5837,106.27432,21.136211,0,2026-06-04 19:49:04.437603,2026-06-04 19:52:44.954
822,20,35,t,2450.5066,3616.461,106.1,21.200012,0,2026-06-04 19:49:04.438767,2026-06-06 15:47:42.731
823,20,30,t,2777.1216,3517.8342,105.903244,21.040186,0,2026-06-04 19:49:04.466871,2026-06-04 19:53:13.203
824,19,1,t,1470.3062,3517.7703,82.2,21.100065,0,2026-06-04 19:54:12.707069,2026-06-04 20:00:07.103
825,19,4,t,1555.3793,3517.8137,81.80665,21.157053,0,2026-06-04 19:54:12.707216,2026-06-04 20:00:00.55
826,20,41,t,2064.6982,3616.6953,81.69529,10.990398,0,2026-06-04 19:54:12.711405,2026-06-06 16:15:55.774
827,19,10,t,1725.1935,3517.801,82.12059,21.03884,0,2026-06-04 19:54:12.713065,2026-06-04 19:59:49.511
828,20,45,t,1725.0156,3616.5962,81.80002,10.912042,0,2026-06-04 19:54:12.713308,2026-06-06 16:15:55.791
829,19,16,t,1895.2657,3517.7634,81.9137,21.300058,0,2026-06-04 19:54:12.713411,2026-06-04 19:59:37.171
830,20,48,t,1470.2703,3616.7097,82.2,10.698542,0,2026-06-04 19:54:12.769623,2026-06-06 16:15:55.86
831,20,46,t,1640.1664,3616.8074,81.971085,10.6008415,0,2026-06-04 19:54:12.782936,2026-06-06 16:15:55.787
832,19,13,t,1810.026,3517.7634,82.151794,21.300058,0,2026-06-04 19:54:12.783737,2026-06-04 19:59:40.668
833,19,22,t,2065.3826,3517.7754,81.20011,21.300058,0,2026-06-04 19:54:12.785634,2026-06-04 19:59:25.388
834,20,44,t,1809.9781,3616.6594,81.951385,10.848842,0,2026-06-04 19:54:12.787105,2026-06-06 16:15:55.782
835,20,43,t,1894.8938,3616.77,81.9137,10.738241,0,2026-06-04 19:54:12.788888,2026-06-06 16:15:55.781
836,19,7,t,1640.1381,3517.775,81.98454,21.21319,0,2026-06-04 19:54:12.805405,2026-06-04 19:59:55.321
837,19,19,t,1980.0261,3517.806,82.36549,21.180344,0,2026-06-04 19:54:12.81511,2026-06-04 19:59:30.46
838,20,42,t,1979.5419,3616.797,82.36549,10.78344,0,2026-06-04 19:54:12.817592,2026-06-06 16:15:55.779
839,20,47,t,1555.3314,3616.8074,81.80665,10.6008415,0,2026-06-04 19:54:12.81933,2026-06-06 16:15:55.858
840,21,1,t,1470.3157,3628.0083,82.19992,9.8,0,2026-06-06 15:50:28.138568,2026-06-06 15:51:00.291
841,21,3,t,1555.3157,3628.0083,81.79988,9.8,0,2026-06-06 15:51:19.785756,2026-06-06 15:51:48.388
842,21,5,t,1640.0156,3628.1082,81.99986,9.7,0,2026-06-06 15:51:50.4489,2026-06-06 15:52:15.352
843,21,7,t,1725.0156,3628.1082,81.79984,9.7,0,2026-06-06 15:52:35.173163,2026-06-06 15:52:55.471
844,21,9,t,1809.9154,3628.1082,81.79984,9.7,0,2026-06-06 15:53:10.747523,2026-06-06 15:53:20.352
845,21,11,t,1894.7152,3628.1082,81.79984,9.7,0,2026-06-06 15:53:43.48612,2026-06-06 15:53:57.02
846,21,13,t,1979.515,3628.1082,82.17766,9.7,0,2026-06-06 15:54:17.126086,2026-06-06 15:54:51.149
847,21,15,t,2064.6926,3628.1082,81.677605,9.7,0,2026-06-06 15:54:56.744893,2026-06-06 15:55:14.064
854,21,,t,1493.1606,3714.8574,78.961,20.69997,0,2026-06-06 15:55:57.094489,2026-06-23 01:32:14.727
856,21,,t,1575.1251,3715.0088,79.464745,20.548601,0,2026-06-06 15:57:20.102722,2026-06-23 01:32:14.825
857,21,,t,1657.475,3715.0088,78.77628,20.548601,0,2026-06-06 15:57:37.061403,2026-06-23 01:32:14.909
858,21,,t,1739.1364,3715.0088,79.52896,20.548601,0,2026-06-06 15:57:46.211759,2026-06-23 01:32:14.91
859,21,,t,1821.6759,3715.0088,79.02722,20.548601,0,2026-06-06 15:58:05.142477,2026-06-23 01:32:14.906
860,21,,t,1903.5812,3715.0088,79.15968,20.548601,0,2026-06-06 15:58:16.788628,2026-06-23 01:32:14.959
861,21,,t,1985.6189,3715.0088,79.15968,20.548601,0,2026-06-06 15:58:34.990587,2026-06-23 01:32:14.957
862,21,,t,2067.7822,3715.0088,79.15968,20.548601,0,2026-06-06 15:58:42.236661,2026-06-23 01:32:14.955
863,21,,t,2233.8938,3714.1997,120.66161,21.086605,0,2026-06-06 16:03:07.013955,2026-06-23 01:32:14.956
864,21,,t,2357.6475,3714.1997,121.34584,21.086605,0,2026-06-06 16:03:52.880296,2026-06-23 01:32:14.726
865,21,,t,2481.9802,3714.1997,126.14547,21.086605,0,2026-06-06 16:04:07.775702,2026-06-23 01:32:14.725
866,21,,t,2611.0864,3714.1997,124.7456,21.086605,0,2026-06-06 16:04:25.560716,2026-06-23 01:32:14.728
867,21,,t,2738.9902,3714.1997,124.35083,21.086605,0,2026-06-06 16:04:46.228266,2026-06-23 01:32:14.729
868,21,,t,2866.499,3714.1997,123.95606,21.086605,0,2026-06-06 16:04:59.506855,2026-06-23 01:32:15.011
869,21,,t,3249.3083,3715.4785,98.825294,21.214413,0,2026-06-06 16:05:28.844085,2026-06-23 01:32:15.004
870,21,,t,3208.9385,3715.6191,37.48053,21.073864,0,2026-06-06 16:06:05.787897,2026-06-23 01:32:15.008
871,21,,t,3351.0334,3715.5786,98.825294,21.214413,0,2026-06-06 16:06:55.813524,2026-06-23 01:32:15.003
872,21,,t,3452.8586,3715.4785,98.825294,21.214413,0,2026-06-06 16:07:09.33798,2026-06-23 01:32:15.012
873,21,,t,3554.484,3715.5786,98.825294,21.214413,0,2026-06-06 16:07:23.895164,2026-06-23 01:32:14.962
874,21,,t,3776.078,3716.015,87.41713,20.5634,0,2026-06-06 16:07:57.424007,2026-06-23 01:32:14.958
875,21,,t,3866.897,3716.015,88.01527,20.5634,0,2026-06-06 16:08:31.635833,2026-06-23 01:32:14.907
876,21,,t,3958.321,3715.915,87.306595,20.5634,0,2026-06-06 16:08:58.593218,2026-06-23 01:32:14.908
877,21,,t,4048.8276,3715.915,88.093376,20.5634,0,2026-06-06 16:09:20.034747,2026-06-23 01:32:14.911
878,21,,t,4140.321,3715.915,87.699974,20.5634,0,2026-06-06 16:09:41.687238,2026-06-23 01:32:14.721
879,21,,t,4231.421,3715.915,87.699974,20.5634,0,2026-06-06 16:10:04.535348,2026-06-23 01:32:15.045
880,21,,t,4322.421,3715.915,87.699974,20.5634,0,2026-06-06 16:10:21.664589,2026-06-23 01:32:15.01
881,22,,t,1657.475,3744.7405,78.77628,20.548601,0,2026-06-06 16:16:42.556969,2026-06-23 01:32:15.058
